apartment_id,apartment_name,province,city_district,town,village,legal_dong_code,source_system,loaded_at_kst,profile_apartment_name,lot_address,road_address,sale_type,heating_type,management_type,hall_type,total_area_m2,management_area_m2,private_area_m2,building_count,household_count,households_under_60m2,households_60_to_85m2,households_85_to_135m2,households_over_135m2,approval_date,max_floor,basement_floor,construction_company,management_company,profile_available,profile_source_system,profile_loaded_at_kst,approval_year
A15009601,문래미원아파트,서울특별시,영등포구,문래동6가,,1156012400,K-APT,2026-07-19T10:00:33+09:00,문래미원아파트,서울특별시 영등포구 문래동6가 54 문래미원아파트,서울특별시 영등포구 문래로8길 5,분양,개별난방,위탁관리,혼합식,22348.0,18195.281,14123.34,2,170,68,66,36,0,1996-09-09,14,0,미원건설(주),(주)미원,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1996
A15009606,문래베어스타운,서울특별시,영등포구,문래동6가,,1156012400,K-APT,2026-07-19T10:00:33+09:00,문래베어스타운,서울특별시 영등포구 문래동6가 38-1 문래베어스타운,서울특별시 영등포구 선유서로 40,분양,개별난방,위탁관리,계단식,38179.36,29504.11,22738.21,2,304,123,181,0,0,1997-05-24,20,3,상부종합건설(주),상부종합건설(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1997
A10027512,문래유원아파트,서울특별시,영등포구,문래동6가,,1156012400,K-APT,2026-07-19T10:00:33+09:00,문래유원아파트,서울특별시 영등포구 문래동6가 11-1 문래유원아파트,,분양,개별난방,위탁관리,계단식,15577.94,11387.32,11387.32,1,134,0,134,0,0,1991-06-05,15,1,유원,유원,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1991
A15009602,문래한신,서울특별시,영등포구,문래동6가,,1156012400,K-APT,2026-07-19T10:00:33+09:00,문래한신,서울특별시 영등포구 문래동6가 43 문래한신,서울특별시 영등포구 선유서로 35,분양,개별난방,위탁관리,혼합식,20287.527,18982.44,14514.12,2,186,48,60,78,0,1985-01-11,13,0,(주)한신공영,(주) 한신공영,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1985
A15009604,문래현대1차,서울특별시,영등포구,문래동6가,,1156012400,K-APT,2026-07-19T10:00:33+09:00,문래현대1차,서울특별시 영등포구 문래동6가 46 문래현대1차,서울특별시 영등포구 문래로4길 20,분양,개별난방,위탁관리,혼합식,25301.176,24594.48,19176.48,2,264,0,264,0,0,1986-12-30,15,0,현대산업개발,한국주택은행조합주택,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1986
A15009607,문래현대2차,서울특별시,영등포구,문래동6가,,1156012400,K-APT,2026-07-19T10:00:33+09:00,문래현대2차,서울특별시 영등포구 문래동6가 45 문래현대2차,서울특별시 영등포구 문래로4길 6,분양,개별난방,위탁관리,혼합식,31657.43,25641.6,22872.0,2,390,270,120,0,0,1987-10-29,15,0,현대,우정연합주택조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1987
A15009605,문래현대6차아파트,서울특별시,영등포구,문래동6가,,1156012400,K-APT,2026-07-19T10:00:33+09:00,문래현대6차아파트,서울특별시 영등포구 문래동6가 55-1 문래현대6차아파트,서울특별시 영등포구 선유서로 31,분양,개별난방,위탁관리,혼합식,32566.73,20112.45,20111.4,2,270,120,105,45,0,1997-07-18,18,2,현대건설,현대건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1997
A10023715,더샵파크프레스티지,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,더샵파크프레스티지,서울특별시 영등포구 신길동 145-40 더샵파크프레스티지,서울특별시 영등포구 가마산로79길 37,혼합,개별난방,위탁관리,혼합식,123740.266,77047.02,55254.89,9,799,438,333,28,0,2022-11-25,32,3,포스코건설,신길3재정비촉진구역주택재개발정비사업조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2022
A10027073,래미안에스티움,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,래미안에스티움,서울특별시 영등포구 신길동 4950 래미안에스티움,서울특별시 영등포구 신풍로 77,혼합,개별난방,위탁관리,혼합식,272491.56,178278.12,133313.49,19,1722,682,833,207,0,2017-04-12,27,3,삼성물산주식회사,신길7재정비촉진구역주택재개발사업조함,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2017
A10027755,래미안프레비뉴,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,래미안프레비뉴,서울특별시 영등포구 신길동 329-94 래미안프레비뉴,서울특별시 영등포구 가마산로 442,혼합,개별난방,위탁관리,혼합식,140646.0,92203.29,68860.86,12,949,397,535,17,0,2015-12-29,25,2,삼성물산주식회사,조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2015
A15005002,레전드힐스,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,레전드힐스,서울특별시 영등포구 신길동 261-22 레전드힐스,서울특별시 영등포구 가마산로 468,분양,개별난방,위탁관리,복도식,8069.5,5451.88,2961.93,1,216,216,0,0,0,2013-07-26,17,2,우신건설,코람코 자산신탁,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2013
A10025070,보라매 sk뷰,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,보라매 sk뷰,서울특별시 영등포구 신길동 1583-1 보라매 sk뷰,서울특별시 영등포구 여의대방로35가길 19,혼합,개별난방,위탁관리,혼합식,232141.81,154512.02,113844.61,18,1546,650,789,105,2,2020-01-29,29,2,sk건설,신길5재정비촉진구역 주택재개발정비사업조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2020
A15086006,보라매경남아너스빌,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,보라매경남아너스빌,서울특별시 영등포구 신길동 4780 보라매경남아너스빌,서울특별시 영등포구 여의대방로 25,분양,개별난방,위탁관리,계단식,73157.0,70647.82,57010.79,9,669,92,489,88,0,2005-08-12,24,2,경남기업,경남기업,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2005
A15086001,보라매두산위브,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,보라매두산위브,서울특별시 영등포구 신길동 4497 보라매두산위브,서울특별시 영등포구 여의대방로9길 5,분양,개별난방,위탁관리,계단식,27724.0,21493.3,17039.43,2,164,0,104,0,60,2005-11-10,15,1,두산건설(주),두산건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2005
A15005102,신기목련,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신기목련,서울특별시 영등포구 신길동 4935 신기목련,서울특별시 영등포구 신길로42가길 34,혼합,개별난방,위탁관리,복도식,15140.0,9969.7,9969.7,2,213,213,0,0,0,2000-07-11,20,1,우정건설 주식회사,도시개발 공사,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2000
A15005303,신길1차우성아파트,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길1차우성아파트,서울특별시 영등포구 신길동 365 신길1차우성아파트,서울특별시 영등포구 도신로 68,분양,개별난방,위탁관리,혼합식,61767.2,61767.2,46238.48,6,688,182,505,1,0,1986-09-03,14,1,(주)우성건설,(주)우성건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1986
A10022430,신길AK푸르지오주상복합,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길AK푸르지오주상복합,서울특별시 영등포구 신길동 255-9 신길AK푸르지오주상복합,서울특별시 영등포구 가마산로 483,혼합,개별난방,위탁관리,계단식,39197.0,14662.406,14662.4058,4,296,296,0,0,0,2024-07-31,24,5,대우건설,에이엠플러스자산개발 주식회,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2024
A15005302,신길건영,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길건영,서울특별시 영등포구 신길동 364 신길건영,서울특별시 영등포구 도림로 313,분양,개별난방,자치관리,복도식,44462.75,43107.68,31387.44,4,386,0,160,226,0,1985-09-04,13,1,LIG건영,(주)건영,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1985
A15083703,신길경남,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길경남,서울특별시 영등포구 신길동 67-1 신길경남,서울특별시 영등포구 영등포로 351,분양,개별난방,자치관리,혼합식,49860.67,39145.37,29601.1,5,368,165,121,82,0,1999-06-15,24,2,경남건설,경남건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1999
A10021119,신길동대성유니드아파트,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길동대성유니드아파트,서울특별시 영등포구 신길동 389- 신길동대성유니드아파트,서울특별시 영등포구 가마산로50길 27,분양,개별난방,위탁관리,계단식,16303.0,14104.4,10634.68,101,134,19,115,0,0,2003-06-28,15,1,성원연립재건축,대성산업,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2003
A15083701,신길삼두,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길삼두,서울특별시 영등포구 신길동 2-3 신길삼두,서울특별시 영등포구 여의대방로61길 19,분양,개별난방,위탁관리,복도식,10684.0,7333.2,7333.2,1,160,160,0,0,0,1987-12-12,10,1,삼두실업(주),삼두실업(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1987
A15005603,신길삼성,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길삼성,서울특별시 영등포구 신길동 4759 신길삼성,서울특별시 영등포구 여의대방로 45,분양,중앙난방,위탁관리,복도식,30549.744,30549.744,21766.32,2,384,120,264,0,0,1984-04-14,12,0,삼성종합건설(주),삼성종합건설(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1984
A15005402,신길삼성래미안,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길삼성래미안,서울특별시 영등포구 신길동 4934 신길삼성래미안,서울특별시 영등포구 가마산로79길 7,분양,개별난방,위탁관리,혼합식,111955.89,90601.82,71552.57,12,826,214,382,230,0,2001-06-15,22,3,삼성물산,신길2-3지구주택재개발조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2001
A15005401,신길삼성제2,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길삼성제2,서울특별시 영등포구 신길동 4934-2 신길삼성제2,서울특별시 영등포구 신길로42길 25,임대,개별난방,위탁관리,복도식,21067.0,21064.797,12747.78,1,387,387,0,0,0,2001-06-15,20,2,삼성물산주식회사,삼성물산주식회사,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2001
A15005705,신길삼환,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길삼환,서울특별시 영등포구 신길동 897-1 신길삼환,서울특별시 영등포구 여의대방로43라길 9,분양,개별난방,위탁관리,계단식,131666.0,117110.62,87502.98,11,1174,478,696,0,0,1997-05-10,25,1,삼환기업,군인공제회,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1997
A10025562,신길센트럴아이파크,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길센트럴아이파크,서울특별시 영등포구 신길동 347-50 신길센트럴아이파크,서울특별시 영등포구 가마산로 426,혼합,개별난방,위탁관리,혼합식,84690.31,57554.45,41300.93,6,612,372,240,0,0,2019-02-28,28,2,HDC현대산업개발,신길14 재정비촉진구역 주택재개발 정비사업조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2019
A10025024,신길센트럴자이,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길센트럴자이,서울특별시 영등포구 신길동 337-246 신길센트럴자이,서울특별시 영등포구 신길로29길 17,혼합,개별난방,위탁관리,혼합식,144871.22,93756.28,67596.84,12,1008,608,395,5,0,2021-04-13,29,2,GS건설,신길12재정비촉진구역 주택재개발정비사업조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2021
A15086007,신길우성2차,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길우성2차,서울특별시 영등포구 신길동 4518 신길우성2차,서울특별시 영등포구 대방천로 180,분양,개별난방,위탁관리,혼합식,68385.75,68254.0,51973.9,7,725,120,605,0,0,1986-09-25,15,0,우성건설,우성건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1986
A15086004,신길우성3차아파트,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길우성3차아파트,서울특별시 영등포구 신길동 4656 신길우성3차아파트,서울특별시 영등포구 대방천로14길 32,분양,개별난방,자치관리,혼합식,48820.0,33366.24,33366.24,5,477,139,338,0,0,1989-04-11,15,0,우성건설,우성건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1989
A15005001,신길우성4차아파트,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길우성4차아파트,서울특별시 영등포구 신길동 102-8 신길우성4차아파트,서울특별시 영등포구 영등포로64길 11,분양,개별난방,위탁관리,계단식,53207.29,51758.56,38900.0,4,476,0,476,0,0,1991-05-04,15,0,우성건설,우성건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1991
A15005301,신길우성5차,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길우성5차,서울특별시 영등포구 신길동 4933 신길우성5차,서울특별시 영등포구 도신로 100,분양,개별난방,위탁관리,계단식,34003.53,34003.53,27278.58,3,321,0,321,0,0,1993-10-26,20,1,우성건설,우성건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1993
A15005602,신길우창,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길우창,서울특별시 영등포구 신길동 4501 신길우창,,분양,개별난방,위탁관리,복도식,18782.2,13425.68,13421.68,2,214,72,142,0,0,1983-08-17,12,1,우창건설(주),우창건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1983
A15096001,신길자이,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길자이,서울특별시 영등포구 신길동 4938 신길자이,서울특별시 영등포구 가마산로79길 19,분양,개별난방,위탁관리,계단식,21074.14,21074.14,16003.72,4,198,76,86,36,0,2011-06-30,20,2,GS건설,신길동제5구역재개발주택조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2011
A10024470,신길파크자이,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길파크자이,서울특별시 영등포구 신길동 3163 신길파크자이,서울특별시 영등포구 신길로28길 25,혼합,개별난방,위탁관리,혼합식,9591851.0,63293.914,46580.7,6,641,264,362,15,0,2022-02-17,27,3,GS건설,신길8 주택재개발 정비사업조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2022
A15085404,신길한성,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신길한성,서울특별시 영등포구 신길동 769-1 신길한성,서울특별시 영등포구 가마산로 575,분양,개별난방,위탁관리,계단식,57972.21,47134.0,36505.08,5,420,172,144,104,0,1997-07-21,22,1,한국보훈복지공단,한성건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1997
A10026182,신미아파트,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신미아파트,서울특별시 영등포구 신길동 340-1 신미아파트,서울특별시 영등포구 신길로23길 20,분양,개별난방,자치관리,계단식,10167.98,9388.466,8521.7,4,130,70,30,30,0,1981-06-27,5,1,미상,미상,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1981
A10021210,신풍역 비스타동원,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,신풍역 비스타동원,서울특별시 영등포구 신길동 4975- 신풍역 비스타동원,서울특별시 영등포구 신풍로 28,임대,개별난방,위탁관리,복도식,35840.51,35840.49,15095.5944,2,576,576,0,0,0,2024-10-08,1,5,(주)동원개발,(주)랜드코퍼레이션,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2024
A10022974,준타워,서울특별시,영등포구,신길동,,1156013200,K-APT,2026-07-19T10:00:33+09:00,준타워,서울특별시 영등포구 신길동 173-6 준타워,서울특별시 영등포구 영등포로62길 5,임대,개별난방,위탁관리,혼합식,6655.686,5871.127,3136.683,1,162,162,0,0,0,2023-07-14,15,1,동호건설주식회사,(주)제이케이스타,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2023
