apartment_id,apartment_name,cohort_role,search_month,month_start_date,year,month,cost_category,cost_category_name_ko,cost_amount_krw,collection_status,data_quality_status,is_observed,is_negative_amount,expected_component_count,observed_component_count,source_key_match,source_system,operation,collected_at_kst,household_count,management_area_m2,feature_usable,feature_reliable,per_household_available,per_m2_available,cost_per_household_krw,cost_per_management_m2_krw,source_quality_weight
A15722104,마곡청구아파트,PEER,202509,2025-09-01,2025,9,elevator,승강기유지비,0.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:17:21+09:00,209.0,18742.06,True,True,True,True,0.0,0.0,1.0
A15722104,마곡청구아파트,PEER,202509,2025-09-01,2025,9,repairs,수선비,3493100.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:17:21+09:00,209.0,18742.06,True,True,True,True,16713.397129186604,186.37759136402295,1.0
A15722104,마곡청구아파트,PEER,202509,2025-09-01,2025,9,facility,시설유지비,660000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:17:22+09:00,209.0,18742.06,True,True,True,True,3157.8947368421054,35.21491234154623,1.0
A15722104,마곡청구아파트,PEER,202510,2025-10-01,2025,10,labor,인건비,6708390.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:17:23+09:00,209.0,18742.06,True,True,True,True,32097.55980861244,357.93237242864444,1.0
A15722104,마곡청구아파트,PEER,202510,2025-10-01,2025,10,cleaning,청소비,3410810.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:17:23+09:00,209.0,18742.06,True,True,True,True,16319.665071770334,181.9869320661656,1.0
A15722104,마곡청구아파트,PEER,202510,2025-10-01,2025,10,guard,경비비,10181400.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:17:23+09:00,209.0,18742.06,True,True,True,True,48714.832535885165,543.2380432033618,1.0
A15722104,마곡청구아파트,PEER,202510,2025-10-01,2025,10,elevator,승강기유지비,539000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:17:24+09:00,209.0,18742.06,True,True,True,True,2578.9473684210525,28.758845078929422,1.0
A15722104,마곡청구아파트,PEER,202510,2025-10-01,2025,10,repairs,수선비,2675800.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:17:24+09:00,209.0,18742.06,True,True,True,True,12802.870813397129,142.76979158107486,1.0
A15722104,마곡청구아파트,PEER,202510,2025-10-01,2025,10,facility,시설유지비,660000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:17:24+09:00,209.0,18742.06,True,True,True,True,3157.8947368421054,35.21491234154623,1.0
A15722104,마곡청구아파트,PEER,202511,2025-11-01,2025,11,labor,인건비,5338970.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:17:26+09:00,209.0,18742.06,True,True,True,True,25545.31100478469,284.8656977941592,1.0
A15722104,마곡청구아파트,PEER,202511,2025-11-01,2025,11,cleaning,청소비,3410810.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:17:26+09:00,209.0,18742.06,True,True,True,True,16319.665071770334,181.9869320661656,1.0
A15722104,마곡청구아파트,PEER,202511,2025-11-01,2025,11,guard,경비비,10181400.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:17:27+09:00,209.0,18742.06,True,True,True,True,48714.832535885165,543.2380432033618,1.0
A15722104,마곡청구아파트,PEER,202511,2025-11-01,2025,11,elevator,승강기유지비,539000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:17:28+09:00,209.0,18742.06,True,True,True,True,2578.9473684210525,28.758845078929422,1.0
A15722104,마곡청구아파트,PEER,202511,2025-11-01,2025,11,repairs,수선비,7515000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:17:28+09:00,209.0,18742.06,True,True,True,True,35956.937799043066,400.96979734351504,1.0
A15722104,마곡청구아파트,PEER,202511,2025-11-01,2025,11,facility,시설유지비,660000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:17:28+09:00,209.0,18742.06,True,True,True,True,3157.8947368421054,35.21491234154623,1.0
A15722104,마곡청구아파트,PEER,202512,2025-12-01,2025,12,labor,인건비,4235470.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:17:28+09:00,209.0,18742.06,True,True,True,True,20265.406698564595,225.98743147764972,1.0
A15722104,마곡청구아파트,PEER,202512,2025-12-01,2025,12,cleaning,청소비,3410810.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:17:29+09:00,209.0,18742.06,True,True,True,True,16319.665071770334,181.9869320661656,1.0
A15722104,마곡청구아파트,PEER,202512,2025-12-01,2025,12,guard,경비비,10181400.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:17:30+09:00,209.0,18742.06,True,True,True,True,48714.832535885165,543.2380432033618,1.0
A15722104,마곡청구아파트,PEER,202512,2025-12-01,2025,12,elevator,승강기유지비,539000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:17:31+09:00,209.0,18742.06,True,True,True,True,2578.9473684210525,28.758845078929422,1.0
A15722104,마곡청구아파트,PEER,202512,2025-12-01,2025,12,repairs,수선비,3035000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:17:32+09:00,209.0,18742.06,True,True,True,True,14521.531100478469,161.93524084332245,1.0
A15722104,마곡청구아파트,PEER,202512,2025-12-01,2025,12,facility,시설유지비,660000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:17:32+09:00,209.0,18742.06,True,True,True,True,3157.8947368421054,35.21491234154623,1.0
A15722104,마곡청구아파트,PEER,202601,2026-01-01,2026,1,labor,인건비,10744590.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:17:32+09:00,209.0,18742.06,True,True,True,True,51409.52153110048,573.2875681755366,1.0
A15722104,마곡청구아파트,PEER,202601,2026-01-01,2026,1,cleaning,청소비,3553800.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:17:34+09:00,209.0,18742.06,True,True,True,True,17003.82775119617,189.61629618088938,1.0
A15722104,마곡청구아파트,PEER,202601,2026-01-01,2026,1,guard,경비비,5292580.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:17:35+09:00,209.0,18742.06,True,True,True,True,25323.34928229665,282.39051630397086,1.0
A15722104,마곡청구아파트,PEER,202601,2026-01-01,2026,1,elevator,승강기유지비,539000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:17:37+09:00,209.0,18742.06,True,True,True,True,2578.9473684210525,28.758845078929422,1.0
A15722104,마곡청구아파트,PEER,202601,2026-01-01,2026,1,repairs,수선비,655000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:17:38+09:00,209.0,18742.06,True,True,True,True,3133.971291866029,34.948132702595124,1.0
A15722104,마곡청구아파트,PEER,202601,2026-01-01,2026,1,facility,시설유지비,660000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:17:38+09:00,209.0,18742.06,True,True,True,True,3157.8947368421054,35.21491234154623,1.0
A15722104,마곡청구아파트,PEER,202602,2026-02-01,2026,2,labor,인건비,10744590.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:17:39+09:00,209.0,18742.06,True,True,True,True,51409.52153110048,573.2875681755366,1.0
A15722104,마곡청구아파트,PEER,202602,2026-02-01,2026,2,cleaning,청소비,3553800.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:17:40+09:00,209.0,18742.06,True,True,True,True,17003.82775119617,189.61629618088938,1.0
A15722104,마곡청구아파트,PEER,202602,2026-02-01,2026,2,guard,경비비,5292580.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:17:40+09:00,209.0,18742.06,True,True,True,True,25323.34928229665,282.39051630397086,1.0
A15722104,마곡청구아파트,PEER,202602,2026-02-01,2026,2,elevator,승강기유지비,539000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:17:41+09:00,209.0,18742.06,True,True,True,True,2578.9473684210525,28.758845078929422,1.0
A15722104,마곡청구아파트,PEER,202602,2026-02-01,2026,2,repairs,수선비,737100.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:17:41+09:00,209.0,18742.06,True,True,True,True,3526.7942583732056,39.32865437417232,1.0
A15722104,마곡청구아파트,PEER,202602,2026-02-01,2026,2,facility,시설유지비,660000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:17:42+09:00,209.0,18742.06,True,True,True,True,3157.8947368421054,35.21491234154623,1.0
A15722104,마곡청구아파트,PEER,202603,2026-03-01,2026,3,labor,인건비,10744590.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:17:44+09:00,209.0,18742.06,True,True,True,True,51409.52153110048,573.2875681755366,1.0
A15722104,마곡청구아파트,PEER,202603,2026-03-01,2026,3,cleaning,청소비,3553800.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:17:46+09:00,209.0,18742.06,True,True,True,True,17003.82775119617,189.61629618088938,1.0
A15722104,마곡청구아파트,PEER,202603,2026-03-01,2026,3,guard,경비비,5292580.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:17:48+09:00,209.0,18742.06,True,True,True,True,25323.34928229665,282.39051630397086,1.0
A15722104,마곡청구아파트,PEER,202603,2026-03-01,2026,3,elevator,승강기유지비,539000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:17:50+09:00,209.0,18742.06,True,True,True,True,2578.9473684210525,28.758845078929422,1.0
A15722104,마곡청구아파트,PEER,202603,2026-03-01,2026,3,repairs,수선비,735750.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:17:53+09:00,209.0,18742.06,True,True,True,True,3520.334928229665,39.25662387165551,1.0
A15722104,마곡청구아파트,PEER,202603,2026-03-01,2026,3,facility,시설유지비,660000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:17:56+09:00,209.0,18742.06,True,True,True,True,3157.8947368421054,35.21491234154623,1.0
A15722104,마곡청구아파트,PEER,202604,2026-04-01,2026,4,labor,인건비,10756950.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:17:56+09:00,209.0,18742.06,True,True,True,True,51468.66028708134,573.9470474430238,1.0
A15722104,마곡청구아파트,PEER,202604,2026-04-01,2026,4,cleaning,청소비,3553800.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:18:00+09:00,209.0,18742.06,True,True,True,True,17003.82775119617,189.61629618088938,1.0
A15722104,마곡청구아파트,PEER,202604,2026-04-01,2026,4,guard,경비비,5292580.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:18:01+09:00,209.0,18742.06,True,True,True,True,25323.34928229665,282.39051630397086,1.0
A15722104,마곡청구아파트,PEER,202604,2026-04-01,2026,4,elevator,승강기유지비,539000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:18:06+09:00,209.0,18742.06,True,True,True,True,2578.9473684210525,28.758845078929422,1.0
A15722104,마곡청구아파트,PEER,202604,2026-04-01,2026,4,repairs,수선비,848700.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:18:11+09:00,209.0,18742.06,True,True,True,True,4060.7655502392345,45.28317591556104,1.0
A15722104,마곡청구아파트,PEER,202604,2026-04-01,2026,4,facility,시설유지비,660000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:18:15+09:00,209.0,18742.06,True,True,True,True,3157.8947368421054,35.21491234154623,1.0
A15722104,마곡청구아파트,PEER,202605,2026-05-01,2026,5,labor,인건비,10918490.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:18:18+09:00,209.0,18742.06,True,True,True,True,52241.57894736842,582.5661640182562,1.0
A15722104,마곡청구아파트,PEER,202605,2026-05-01,2026,5,cleaning,청소비,3553800.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:18:23+09:00,209.0,18742.06,True,True,True,True,17003.82775119617,189.61629618088938,1.0
A15722104,마곡청구아파트,PEER,202605,2026-05-01,2026,5,guard,경비비,5292580.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:18:25+09:00,209.0,18742.06,True,True,True,True,25323.34928229665,282.39051630397086,1.0
A15722104,마곡청구아파트,PEER,202605,2026-05-01,2026,5,elevator,승강기유지비,539000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:18:26+09:00,209.0,18742.06,True,True,True,True,2578.9473684210525,28.758845078929422,1.0
A15722104,마곡청구아파트,PEER,202605,2026-05-01,2026,5,repairs,수선비,1442300.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:18:27+09:00,209.0,18742.06,True,True,True,True,6900.956937799043,76.95525465183655,1.0
A15722104,마곡청구아파트,PEER,202605,2026-05-01,2026,5,facility,시설유지비,660000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:18:31+09:00,209.0,18742.06,True,True,True,True,3157.8947368421054,35.21491234154623,1.0
A15722104,마곡청구아파트,PEER,202606,2026-06-01,2026,6,labor,인건비,,SUCCESS,MISSING_AMOUNT,False,False,9,0,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:18:34+09:00,209.0,18742.06,False,False,False,False,,,0.0
A15722104,마곡청구아파트,PEER,202606,2026-06-01,2026,6,cleaning,청소비,,SUCCESS,MISSING_AMOUNT,False,False,1,0,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:18:35+09:00,209.0,18742.06,False,False,False,False,,,0.0
A15722104,마곡청구아파트,PEER,202606,2026-06-01,2026,6,guard,경비비,,SUCCESS,MISSING_AMOUNT,False,False,1,0,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:18:35+09:00,209.0,18742.06,False,False,False,False,,,0.0
A15722104,마곡청구아파트,PEER,202606,2026-06-01,2026,6,elevator,승강기유지비,,SUCCESS,MISSING_AMOUNT,False,False,1,0,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:18:35+09:00,209.0,18742.06,False,False,False,False,,,0.0
A15722104,마곡청구아파트,PEER,202606,2026-06-01,2026,6,repairs,수선비,,SUCCESS,MISSING_AMOUNT,False,False,1,0,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:18:35+09:00,209.0,18742.06,False,False,False,False,,,0.0
A15722104,마곡청구아파트,PEER,202606,2026-06-01,2026,6,facility,시설유지비,,SUCCESS,MISSING_AMOUNT,False,False,1,0,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:18:38+09:00,209.0,18742.06,False,False,False,False,,,0.0
A15786510,염창한강동아(2차),PEER,202507,2025-07-01,2025,7,labor,인건비,9637100.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:18:41+09:00,212.0,22915.61,True,True,True,True,45458.018867924526,420.5473910578859,1.0
A15786510,염창한강동아(2차),PEER,202507,2025-07-01,2025,7,cleaning,청소비,3535740.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:18:44+09:00,212.0,22915.61,True,True,True,True,16678.01886792453,154.2939507174367,1.0
A15786510,염창한강동아(2차),PEER,202507,2025-07-01,2025,7,guard,경비비,8784210.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:18:45+09:00,212.0,22915.61,True,True,True,True,41434.95283018868,383.3286567540641,1.0
A15786510,염창한강동아(2차),PEER,202507,2025-07-01,2025,7,elevator,승강기유지비,451000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:18:45+09:00,212.0,22915.61,True,True,True,True,2127.3584905660377,19.68090746875165,1.0
A15786510,염창한강동아(2차),PEER,202507,2025-07-01,2025,7,repairs,수선비,2641435.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:18:45+09:00,212.0,22915.61,True,True,True,True,12459.599056603774,115.26793308142354,1.0
A15786510,염창한강동아(2차),PEER,202507,2025-07-01,2025,7,facility,시설유지비,506000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:18:48+09:00,212.0,22915.61,True,True,True,True,2386.7924528301887,22.081018135672583,1.0
A15786510,염창한강동아(2차),PEER,202508,2025-08-01,2025,8,labor,인건비,9701730.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:18:48+09:00,212.0,22915.61,True,True,True,True,45762.877358490565,423.36773928339676,1.0
A15786510,염창한강동아(2차),PEER,202508,2025-08-01,2025,8,cleaning,청소비,3535740.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:18:49+09:00,212.0,22915.61,True,True,True,True,16678.01886792453,154.2939507174367,1.0
A15786510,염창한강동아(2차),PEER,202508,2025-08-01,2025,8,guard,경비비,8903860.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:18:50+09:00,212.0,22915.61,True,True,True,True,41999.339622641506,388.54998841401124,1.0
A15786510,염창한강동아(2차),PEER,202508,2025-08-01,2025,8,elevator,승강기유지비,451000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:18:53+09:00,212.0,22915.61,True,True,True,True,2127.3584905660377,19.68090746875165,1.0
A15786510,염창한강동아(2차),PEER,202508,2025-08-01,2025,8,repairs,수선비,2854500.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:18:53+09:00,212.0,22915.61,True,True,True,True,13464.622641509433,124.56574361319642,1.0
A15786510,염창한강동아(2차),PEER,202508,2025-08-01,2025,8,facility,시설유지비,506000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:18:54+09:00,212.0,22915.61,True,True,True,True,2386.7924528301887,22.081018135672583,1.0
A15786510,염창한강동아(2차),PEER,202509,2025-09-01,2025,9,labor,인건비,9658830.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:18:56+09:00,212.0,22915.61,True,True,True,True,45560.518867924526,421.49565296319844,1.0
A15786510,염창한강동아(2차),PEER,202509,2025-09-01,2025,9,cleaning,청소비,3535740.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:18:56+09:00,212.0,22915.61,True,True,True,True,16678.01886792453,154.2939507174367,1.0
A15786510,염창한강동아(2차),PEER,202509,2025-09-01,2025,9,guard,경비비,8620570.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:18:59+09:00,212.0,22915.61,True,True,True,True,40663.06603773585,376.1876729443379,1.0
A15786510,염창한강동아(2차),PEER,202509,2025-09-01,2025,9,elevator,승강기유지비,451000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:19:03+09:00,212.0,22915.61,True,True,True,True,2127.3584905660377,19.68090746875165,1.0
A15786510,염창한강동아(2차),PEER,202509,2025-09-01,2025,9,repairs,수선비,2918680.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:19:08+09:00,212.0,22915.61,True,True,True,True,13767.358490566037,127.36645456961433,1.0
A15786510,염창한강동아(2차),PEER,202509,2025-09-01,2025,9,facility,시설유지비,506000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:19:12+09:00,212.0,22915.61,True,True,True,True,2386.7924528301887,22.081018135672583,1.0
A15786510,염창한강동아(2차),PEER,202510,2025-10-01,2025,10,labor,인건비,9681720.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:19:13+09:00,212.0,22915.61,True,True,True,True,45668.49056603773,422.4945353843952,1.0
A15786510,염창한강동아(2차),PEER,202510,2025-10-01,2025,10,cleaning,청소비,3535740.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:19:13+09:00,212.0,22915.61,True,True,True,True,16678.01886792453,154.2939507174367,1.0
A15786510,염창한강동아(2차),PEER,202510,2025-10-01,2025,10,guard,경비비,8903860.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:19:15+09:00,212.0,22915.61,True,True,True,True,41999.339622641506,388.54998841401124,1.0
A15786510,염창한강동아(2차),PEER,202510,2025-10-01,2025,10,elevator,승강기유지비,451000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:19:15+09:00,212.0,22915.61,True,True,True,True,2127.3584905660377,19.68090746875165,1.0
A15786510,염창한강동아(2차),PEER,202510,2025-10-01,2025,10,repairs,수선비,3162290.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:19:17+09:00,212.0,22915.61,True,True,True,True,14916.462264150943,137.99719928904358,1.0
A15786510,염창한강동아(2차),PEER,202510,2025-10-01,2025,10,facility,시설유지비,506000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:19:17+09:00,212.0,22915.61,True,True,True,True,2386.7924528301887,22.081018135672583,1.0
A15786510,염창한강동아(2차),PEER,202511,2025-11-01,2025,11,labor,인건비,9620030.0,SUCCESS,OBSERVED,True,False,9,9,True,K-APT_COMMON_COST_V2,getHsmpLaborCostInfoV2,2026-07-20T09:19:17+09:00,212.0,22915.61,True,True,True,True,45377.5,419.8024839836251,1.0
A15786510,염창한강동아(2차),PEER,202511,2025-11-01,2025,11,cleaning,청소비,3535740.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpCleaningCostInfoV2,2026-07-20T09:19:17+09:00,212.0,22915.61,True,True,True,True,16678.01886792453,154.2939507174367,1.0
A15786510,염창한강동아(2차),PEER,202511,2025-11-01,2025,11,guard,경비비,8903860.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpGuardCostInfoV2,2026-07-20T09:19:18+09:00,212.0,22915.61,True,True,True,True,41999.339622641506,388.54998841401124,1.0
A15786510,염창한강동아(2차),PEER,202511,2025-11-01,2025,11,elevator,승강기유지비,451000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpElevatorMntncCostInfoV2,2026-07-20T09:19:18+09:00,212.0,22915.61,True,True,True,True,2127.3584905660377,19.68090746875165,1.0
A15786510,염창한강동아(2차),PEER,202511,2025-11-01,2025,11,repairs,수선비,2823680.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpRepairsCostInfoV2,2026-07-20T09:19:19+09:00,212.0,22915.61,True,True,True,True,13319.245283018869,123.22080887220545,1.0
A15786510,염창한강동아(2차),PEER,202511,2025-11-01,2025,11,facility,시설유지비,506000.0,SUCCESS,OBSERVED,True,False,1,1,True,K-APT_COMMON_COST_V2,getHsmpFacilityMntncCostInfoV2,2026-07-20T09:19:20+09:00,212.0,22915.61,True,True,True,True,2386.7924528301887,22.081018135672583,1.0
